studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-02937,Male,16,BSECE,Public,Living with Partner,64978,Aglipay,Kapitolyo
21-02938,Male,34,BSED-MATH,Public,Separated,139191,Islam,Teresa
21-02939,Male,21,ABPSYCH,Public,Separated,21422,Roman Catholic,Santa Cruz
21-02940,Female,23,BSECE,Private,Living with Partner,13677,Aglipay,Bambang
21-02941,Male,19,BSA,Public,Single,69113,No Religion,Pinagbuhatan
21-02942,Male,18,BSBA,Public,Single Parent,38181,Islam,Bambang
21-02943,Female,26,BSECE,Public,Single Parent,113963,Aglipay,Mandaluyong City
21-02944,Female,29,BSA,Private,Separated,113962,Baptist,Rosario
21-02945,Male,22,BSCS,Public,Living with Partner,33586,The Church of Jesus Christ of Latter-Day Saints,Caniogan
21-02946,Male,24,BSHM,Private,Married,15218,Roman Catholic,Antipolo
21-02947,Female,20,BEED,Public,Widower,137192,Born - Again Christian,Bagong Katipunan
21-02948,Male,29,BSN,Private,Widower,19431,World Mission Society Church of God,Taytay
21-02949,Female,21,BSN,Public,Single Parent,98498,No Religion,Kapitolyo
21-02950,Male,35,BSED-MATH,Public,Married,46072,No Religion,Teresa
21-02951,Male,28,BEED,Public,Single Parent,63580,Seventh-Day Adventist,Sagad
21-02952,Female,17,BSED-ENG,Public,Single,23875,Undetermined,Teresa
21-02953,Female,19,BSA,Public,Living with Partner,14595,Methodist,San Miguel
21-02954,Female,23,BSED-MATH,Public,Widower,57749,Agnostic,Cavite
21-02955,Male,24,BSED-ENG,Private,Widower,107584,No Religion,Cainta
21-02956,Male,24,BSN,Private,Living with Partner,83444,Aglipay,San Joaquin
21-02957,Female,32,BSA,Private,Single,99086,LDS Mormon,Ugong
21-02958,Female,30,BSED-ENG,Private,Widower,91969,The Church of Jesus Christ of Latter-Day Saints,Palatiw
21-02959,Male,33,ABPSYCH,Public,Living with Partner,38455,Atheist,Kapitolyo
21-02960,Male,16,BSA,Public,Widower,136049,Members Church of God International,Santa Lucia
21-02961,Male,34,BSECE,Public,Single,44169,The Church of Jesus Christ of Latter-Day Saints,Catanduanes
21-02962,Male,16,BSIT,Public,Married,11304,Iglesia Ni Cristo,San Miguel
21-02963,Male,21,BSED-FIL,Private,Living with Partner,126366,Protestant/Pentecostal,Sumilang
21-02964,Male,27,BSED-MATH,Public,Living with Partner,66017,Roman Catholic,Marikina City
21-02965,Male,21,BSA,Private,Widower,82529,World Mission Society Church of God,Cainta
21-02966,Female,21,BSIT,Public,Separated,94943,Baptist,Binangonan
21-02967,Female,25,BSN,Private,Widower,24871,Agnostic,Buting
21-02968,Female,35,BSED-FIL,Private,Single,35360,Aglipay,"Montalban, Rizal"
21-02969,Male,25,BSED-MATH,Public,Single,104692,Roman Catholic,Pinagbuhatan
21-02970,Male,29,BSA,Public,Living with Partner,78738,Methodist,Kapasigan
21-02971,Female,29,BSED-ENG,Private,Single,124811,Islam,Bambang
21-02972,Male,25,BSCS,Public,Separated,92613,No Religion,Bagong Ilog
21-02973,Female,28,ABPSYCH,Public,Widower,45180,Jehovah's Witness,Santa Cruz
21-02974,Female,24,BSHM,Private,Separated,130246,World Mission Society Church of God,Manggahan
21-02975,Male,19,BSCS,Public,Separated,80875,Atheist,San Miguel
21-02976,Male,24,BSECE,Private,Living with Partner,110555,Islam,"Montalban, Rizal"
21-02977,Male,19,BSHM,Public,Single,79908,Methodist,Santolan
21-02978,Female,20,BSN,Private,Living with Partner,74879,Born - Again Christian,Bagong Ilog
21-02979,Female,35,BSED-MATH,Public,Single Parent,87477,World Mission Society Church of God,Marikina City
21-02980,Male,28,BSED-FIL,Public,Widower,138182,LDS Mormon,Antipolo
21-02981,Female,35,BSA,Private,Living with Partner,96071,Iglesia Ni Cristo,Cavite
21-02982,Male,20,BSIT,Public,Widower,59917,Born - Again Christian,Taguig City
21-02983,Female,16,BSED-ENG,Public,Living with Partner,73169,Baptist,Kalawaan
21-02984,Male,19,BSA,Private,Widower,64681,No Religion,Malinao
21-02985,Male,25,BEED,Public,Single,38552,Islam,Taguig City
21-02986,Male,25,BSBA,Private,Widower,88144,Islam,Taytay
21-02987,Male,29,ABPSYCH,Public,Single Parent,114901,The Church of Jesus Christ of Latter-Day Saints,Sagad
21-02988,Male,19,BSHM,Private,Single,64368,Born - Again Christian,Bulacan
21-02989,Male,26,BSA,Private,Single Parent,36355,Islam,San Nicolas
21-02990,Female,26,BEED,Private,Married,115287,World Mission Society Church of God,Kapitolyo
21-02991,Male,25,BEED,Public,Separated,23763,World Mission Society Church of God,Dela Paz
21-02992,Female,17,BSHM,Public,Single Parent,76238,Baptist,Cainta
21-02993,Female,26,BSIT,Private,Married,44234,World Mission Society Church of God,Pineda
21-02994,Male,21,ABPSYCH,Public,Single,118347,Jehovah's Witness,Taytay
21-02995,Male,29,ABPSYCH,Public,Living with Partner,130962,Islam,Cavite
21-02996,Male,22,BSBA,Private,Living with Partner,112934,Baptist,Catanduanes
21-02997,Male,29,BSED-FIL,Private,Single,94695,Aglipay,Dela Paz
21-02998,Female,18,BSED-FIL,Private,Separated,139076,Jehovah's Witness,Sagad
21-02999,Male,33,ABPSYCH,Private,Single,49256,Baptist,Taguig City
21-03000,Female,16,BSN,Private,Living with Partner,66474,Protestant/Pentecostal,San Jose
21-03001,Female,26,ABPSYCH,Public,Single Parent,23315,The Church of Jesus Christ of Latter-Day Saints,Santa Lucia
21-03002,Male,27,BSN,Private,Living with Partner,50069,No Religion,Pinagbuhatan
21-03003,Male,19,ABPSYCH,Private,Single Parent,11178,Atheist,Ugong
21-03004,Male,19,BSIT,Private,Married,58495,Jehovah's Witness,Pineda
21-03005,Female,22,BSED-MATH,Private,Single Parent,57722,LDS Mormon,San Nicolas
21-03006,Female,23,BSHM,Public,Widower,48350,Methodist,San Antonio
21-03007,Male,21,BSIT,Private,Single Parent,13154,Methodist,Catanduanes
21-03008,Female,28,BSIT,Public,Separated,66986,Members Church of God International,Sumilang
21-03009,Male,27,BSIT,Public,Living with Partner,129955,Atheist,San Joaquin
21-03010,Female,31,BEED,Public,Married,68594,Members Church of God International,San Joaquin
21-03011,Male,25,BEED,Private,Living with Partner,96182,World Mission Society Church of God,Teresa
21-03012,Male,34,BSCS,Public,Single,129434,No Religion,Bagong Ilog
21-03013,Male,28,BSHM,Private,Married,9774,Protestant/Pentecostal,Rosario
21-03014,Male,20,BEED,Private,Married,90889,World Mission Society Church of God,San Jose
21-03015,Female,23,BSBA,Private,Single Parent,12921,Members Church of God International,Catanduanes
21-03016,Male,17,BSHM,Public,Living with Partner,116405,Members Church of God International,Ugong
21-03017,Female,29,BSED-FIL,Private,Married,37336,Members Church of God International,Bagong Ilog
21-03018,Male,20,BSN,Private,Separated,95887,Agnostic,San Jose
21-03019,Female,18,BSIT,Public,Single,69748,Protestant/Pentecostal,Palatiw
21-03020,Female,27,BSBA,Public,Living with Partner,117444,Seventh-Day Adventist,"Montalban, Rizal"
21-03021,Female,26,BSCS,Public,Living with Partner,132932,Seventh-Day Adventist,Pateros
21-03022,Male,26,ABPSYCH,Private,Single,126751,Seventh-Day Adventist,Sumilang
21-03023,Male,29,BSN,Private,Single,16901,Agnostic,Cavite
21-03024,Female,35,BSCS,Private,Single Parent,36553,Protestant/Pentecostal,Bagong Katipunan
21-03025,Male,17,BEED,Private,Widower,107082,Methodist,Taytay
21-03026,Female,33,BSIT,Private,Single,10655,Aglipay,Santa Rosa
21-03027,Female,22,BSN,Public,Single Parent,35226,Jehovah's Witness,Cavite
21-03028,Female,20,BSN,Public,Single,24605,Jehovah's Witness,Antipolo
21-03029,Female,28,BSECE,Private,Separated,40632,Jehovah's Witness,Bagong Ilog
21-03030,Male,34,BSED-MATH,Private,Widower,79053,Protestant/Pentecostal,Malinao
21-03031,Female,30,BSIT,Private,Widower,127834,No Religion,Bagong Ilog
21-03032,Female,27,BSHM,Private,Widower,50552,Undetermined,Quezon City
21-03033,Male,32,BEED,Public,Separated,93581,Atheist,Pinagbuhatan
21-03034,Female,20,BSN,Private,Living with Partner,66242,Methodist,Dela Paz
21-03035,Female,33,BSED-ENG,Public,Single Parent,60635,Undetermined,Kapitolyo
21-03036,Male,31,BEED,Public,Widower,127982,The Church of Jesus Christ of Latter-Day Saints,Maybunga
21-03037,Male,21,BSN,Public,Married,106892,Roman Catholic,Bagong Katipunan
21-03038,Male,28,BSED-MATH,Public,Single Parent,114121,Born - Again Christian,Cainta
21-03039,Female,20,BEED,Public,Widower,8814,Iglesia Ni Cristo,Caniogan
21-03040,Female,33,ABPSYCH,Private,Widower,105477,Seventh-Day Adventist,Ugong
21-03041,Male,28,BSIT,Public,Widower,132442,Atheist,San Jose
21-03042,Female,26,BSIT,Private,Living with Partner,14953,Members Church of God International,Binangonan
21-03043,Male,26,BSED-FIL,Public,Single,12179,Roman Catholic,Pinagbuhatan
21-03044,Female,26,BSECE,Private,Widower,89603,Baptist,Bambang
21-03045,Male,34,BSECE,Public,Single,108839,The Church of Jesus Christ of Latter-Day Saints,Bulacan
21-03046,Male,35,BSBA,Public,Single,31387,Methodist,Bagong Ilog
21-03047,Female,18,BSIT,Public,Separated,8587,Atheist,Kalawaan
21-03048,Male,22,ABPSYCH,Private,Married,116226,Born - Again Christian,Santa Lucia
21-03049,Female,25,BSN,Private,Married,76968,Roman Catholic,Antipolo
21-03050,Female,32,BSED-ENG,Private,Married,120980,Islam,Bagong Katipunan
21-03051,Female,25,BSA,Public,Single,91528,Seventh-Day Adventist,Taytay
21-03052,Male,27,BSECE,Public,Married,25865,No Religion,Santa Rosa
21-03053,Female,35,BSA,Private,Single,44360,World Mission Society Church of God,Sagad
21-03054,Male,29,BSCS,Public,Married,32879,Islam,Santolan
21-03055,Female,18,BSED-FIL,Private,Single,135083,Born - Again Christian,Taytay
21-03056,Male,25,BSHM,Private,Widower,67843,Islam,Teresa
21-03057,Female,20,BSCS,Private,Living with Partner,109287,Aglipay,Cainta
21-03058,Female,26,BSBA,Private,Widower,107989,Baptist,Bagong Katipunan
21-03059,Female,18,BSCS,Public,Separated,82734,No Religion,Buting
21-03060,Male,20,BSED-MATH,Private,Married,81092,Agnostic,Kapitolyo
21-03061,Female,21,BEED,Public,Single,68456,Atheist,Palatiw
21-03062,Male,29,BSBA,Private,Widower,131613,Islam,Kalawaan
21-03063,Female,32,BSED-MATH,Private,Widower,47648,Iglesia Ni Cristo,San Antonio
21-03064,Male,27,BSECE,Public,Married,112646,Islam,Pinagbuhatan
21-03065,Male,24,BSED-FIL,Private,Single,58968,Roman Catholic,Bagong Katipunan
21-03066,Female,17,BSECE,Public,Single,106673,Born - Again Christian,Dela Paz
21-03067,Female,25,BEED,Private,Single,83019,World Mission Society Church of God,Caniogan
21-03068,Female,33,BSED-ENG,Public,Widower,135073,Baptist,Quezon City
21-03069,Female,25,BSA,Public,Widower,128337,Roman Catholic,Cainta
21-03070,Male,35,BSECE,Public,Single Parent,93779,Born - Again Christian,Rosario
21-03071,Male,32,BEED,Public,Living with Partner,23701,Roman Catholic,Binangonan
21-03072,Male,31,BSED-MATH,Private,Separated,57840,Baptist,Kapitolyo
21-03073,Male,26,BSN,Private,Single,91519,LDS Mormon,Santo Tomas
21-03074,Male,26,BSED-FIL,Public,Living with Partner,77881,No Religion,Taytay
21-03075,Male,17,BSED-MATH,Public,Widower,97875,Iglesia Ni Cristo,Dela Paz
21-03076,Male,26,BSED-ENG,Private,Living with Partner,37880,The Church of Jesus Christ of Latter-Day Saints,Kapasigan
21-03077,Male,18,BSA,Public,Single Parent,101299,World Mission Society Church of God,Bambang
21-03078,Female,23,BSBA,Public,Married,92633,Seventh-Day Adventist,Palatiw
21-03079,Female,21,ABPSYCH,Public,Single,77784,Agnostic,Kapasigan
21-03080,Female,30,BSN,Private,Married,132136,The Church of Jesus Christ of Latter-Day Saints,"Montalban, Rizal"
21-03081,Female,19,BEED,Private,Single Parent,135832,Aglipay,Buting
21-03082,Male,32,BSECE,Public,Single,112333,Protestant/Pentecostal,Santa Rosa
21-03083,Male,34,BSED-MATH,Public,Living with Partner,13106,LDS Mormon,Antipolo
21-03084,Male,33,BSHM,Private,Single,106613,Roman Catholic,Bagong Ilog
21-03085,Female,26,BSCS,Public,Married,34626,World Mission Society Church of God,Pineda
21-03086,Male,23,BEED,Public,Single Parent,107532,Agnostic,Buting
21-03087,Male,18,BSHM,Public,Married,109728,Roman Catholic,Sagad
21-03088,Female,19,BSA,Private,Separated,67153,World Mission Society Church of God,Santolan
21-03089,Male,20,BSED-MATH,Private,Single Parent,98164,Born - Again Christian,San Miguel
21-03090,Male,34,ABPSYCH,Public,Married,106893,The Church of Jesus Christ of Latter-Day Saints,Dela Paz
21-03091,Female,35,BSBA,Public,Married,15800,Members Church of God International,Pineda
21-03092,Male,34,BSIT,Private,Living with Partner,87340,Methodist,Cainta
21-03093,Male,19,BSED-FIL,Public,Separated,50377,Protestant/Pentecostal,Antipolo
21-03094,Female,23,BEED,Private,Single Parent,69507,Baptist,Santo Tomas
21-03095,Male,16,BSIT,Private,Widower,79166,Born - Again Christian,Pateros
21-03096,Male,35,BSECE,Private,Single Parent,85897,Born - Again Christian,San Miguel
21-03097,Female,18,BSHM,Private,Widower,25022,Methodist,Taguig City
21-03098,Male,32,ABPSYCH,Private,Widower,11545,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-03099,Female,21,BSHM,Public,Single Parent,132060,Protestant/Pentecostal,Santolan
21-03100,Male,21,BSECE,Public,Single,75488,Atheist,Taytay
21-03101,Male,24,BSHM,Public,Widower,86508,Jehovah's Witness,Pineda
21-03102,Male,34,ABPSYCH,Public,Separated,11667,Protestant/Pentecostal,San Antonio
21-03103,Female,16,BSED-ENG,Private,Single,89296,Members Church of God International,San Antonio
21-03104,Male,16,BSHM,Public,Single Parent,24097,Undetermined,Palatiw
21-03105,Male,32,BEED,Private,Widower,98243,Jehovah's Witness,Teresa
21-03106,Male,18,BSN,Public,Living with Partner,71715,Protestant/Pentecostal,Binangonan
21-03107,Female,29,BSED-MATH,Public,Single,53162,Jehovah's Witness,Bulacan
21-03108,Female,22,BSA,Private,Living with Partner,102776,Aglipay,Pineda
21-03109,Male,28,BSED-ENG,Private,Living with Partner,84535,LDS Mormon,Manggahan
21-03110,Female,26,BSECE,Private,Single,123278,Roman Catholic,Rosario
21-03111,Female,33,BSA,Private,Living with Partner,87386,Iglesia Ni Cristo,Kapitolyo
21-03112,Male,21,BSHM,Private,Married,91022,Roman Catholic,Santolan
21-03113,Male,27,BEED,Private,Living with Partner,47501,Methodist,Malinao
21-03114,Female,29,BSED-ENG,Public,Widower,28501,Born - Again Christian,Taguig City
21-03115,Male,29,BSCS,Public,Separated,48106,Iglesia Ni Cristo,Palatiw
21-03116,Male,18,BSED-FIL,Private,Widower,132539,Born - Again Christian,Bambang
21-03117,Female,24,BSED-ENG,Public,Married,35400,Baptist,Kapitolyo
21-03118,Male,35,BSA,Public,Single,119497,Born - Again Christian,Santa Rosa
21-03119,Female,23,BSECE,Public,Living with Partner,123668,Members Church of God International,"Montalban, Rizal"
21-03120,Female,27,BSN,Private,Widower,88559,Aglipay,Palatiw
21-03121,Female,20,BSED-ENG,Public,Living with Partner,114331,Islam,Bambang
21-03122,Male,30,BEED,Public,Separated,72233,Agnostic,Catanduanes
21-03123,Male,23,BSED-ENG,Public,Widower,128183,LDS Mormon,Bagong Ilog
21-03124,Male,35,BSBA,Public,Separated,23372,World Mission Society Church of God,Ugong
21-03125,Female,33,BSED-MATH,Public,Married,36596,Roman Catholic,Malinao
21-03126,Female,17,ABPSYCH,Public,Separated,95567,The Church of Jesus Christ of Latter-Day Saints,Bagong Ilog
21-03127,Female,29,BSN,Public,Living with Partner,60310,Jehovah's Witness,Teresa
21-03128,Male,35,ABPSYCH,Public,Single Parent,40267,No Religion,Catanduanes
21-03129,Male,35,BSCS,Private,Married,15274,No Religion,Santa Cruz
21-03130,Male,30,BSCS,Public,Single,29952,Born - Again Christian,Maybunga
21-03131,Male,17,BSIT,Public,Married,95151,No Religion,Pinagbuhatan
21-03132,Male,20,BSBA,Public,Single,94901,Roman Catholic,Antipolo
21-03133,Male,33,ABPSYCH,Private,Single Parent,16376,Roman Catholic,Pineda
21-03134,Female,16,BSCS,Private,Single Parent,133410,Undetermined,Pinagbuhatan
21-03135,Female,31,BSIT,Private,Married,113503,Baptist,Kalawaan
21-03136,Male,20,BSHM,Public,Married,42007,Seventh-Day Adventist,Ugong
21-03137,Male,27,BSCS,Public,Married,70735,Undetermined,Mandaluyong City
21-03138,Female,32,BSA,Private,Living with Partner,108289,Jehovah's Witness,Palatiw
21-03139,Male,25,BSIT,Public,Married,93007,Protestant/Pentecostal,Buting
21-03140,Female,25,BSCS,Private,Widower,122508,Seventh-Day Adventist,Taguig City
21-03141,Female,17,BSBA,Public,Widower,84889,Seventh-Day Adventist,Buting
21-03142,Male,28,BSED-ENG,Public,Living with Partner,34278,Iglesia Ni Cristo,Buting
21-03143,Female,35,BSBA,Private,Living with Partner,55498,Undetermined,Bagong Katipunan
21-03144,Female,18,BSED-MATH,Private,Married,107225,Jehovah's Witness,Kapitolyo
21-03145,Male,16,BSHM,Public,Widower,58702,Born - Again Christian,Rosario
21-03146,Female,17,BSA,Private,Widower,116275,Baptist,Caniogan
21-03147,Female,30,BSN,Public,Widower,92267,Aglipay,Palatiw
21-03148,Female,33,BSA,Private,Single,35338,Iglesia Ni Cristo,Teresa
21-03149,Male,17,BSED-FIL,Public,Widower,97128,Roman Catholic,Caniogan
21-03150,Female,26,BSED-ENG,Public,Living with Partner,89425,Agnostic,Pateros
21-03151,Female,35,BSED-MATH,Private,Separated,70540,Agnostic,Mandaluyong City
21-03152,Male,26,BSED-FIL,Public,Married,13612,Agnostic,Bagong Ilog
21-03153,Male,17,BSIT,Public,Single Parent,15392,Jehovah's Witness,Bagong Katipunan
21-03154,Male,21,BSED-FIL,Public,Living with Partner,41962,Jehovah's Witness,Buting
21-03155,Male,24,BSBA,Private,Widower,100323,Undetermined,Sumilang
21-03156,Male,30,BSED-FIL,Private,Married,108982,The Church of Jesus Christ of Latter-Day Saints,Santa Rosa
21-03157,Female,24,BSED-MATH,Public,Single,128914,Atheist,Binangonan
21-03158,Female,16,BSIT,Private,Single Parent,30826,The Church of Jesus Christ of Latter-Day Saints,Bagong Katipunan
21-03159,Female,32,BSHM,Private,Single,58065,Born - Again Christian,Bambang
21-03160,Male,29,ABPSYCH,Public,Single,88991,Atheist,Buting
21-03161,Male,19,BSA,Private,Widower,43240,Born - Again Christian,Santa Cruz
21-03162,Male,33,BSECE,Private,Widower,50853,Baptist,Taguig City
21-03163,Female,30,BSBA,Public,Living with Partner,17330,Members Church of God International,Antipolo
21-03164,Female,20,BSA,Private,Single,99654,Agnostic,Buting
21-03165,Female,19,BSED-ENG,Private,Separated,101745,Methodist,Cavite
21-03166,Male,20,BSIT,Private,Separated,81000,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-03167,Male,28,BSED-ENG,Private,Married,129085,Roman Catholic,Bambang
21-03168,Female,27,BSBA,Public,Widower,138785,Aglipay,Buting
21-03169,Female,17,BSA,Private,Separated,72378,Aglipay,Quezon City
21-03170,Female,16,BSED-ENG,Public,Living with Partner,90381,Seventh-Day Adventist,Marikina City
21-03171,Male,33,BEED,Private,Single Parent,91014,Members Church of God International,Santa Lucia
21-03172,Female,25,BSED-ENG,Public,Living with Partner,44814,Iglesia Ni Cristo,Oranbo
21-03173,Female,33,BSN,Private,Separated,87821,LDS Mormon,Catanduanes
21-03174,Female,29,BEED,Private,Single,122572,Agnostic,Ugong
21-03175,Male,22,BSBA,Public,Married,54038,Seventh-Day Adventist,Bulacan
21-03176,Male,22,BSBA,Public,Single,79354,Baptist,Sagad
21-03177,Male,21,BSBA,Public,Married,33025,Baptist,Santa Cruz
21-03178,Female,30,BSECE,Public,Married,28599,Undetermined,Bulacan
21-03179,Female,30,ABPSYCH,Private,Widower,41172,Iglesia Ni Cristo,Caniogan
21-03180,Female,35,BSED-MATH,Public,Separated,71486,Roman Catholic,Sumilang
21-03181,Male,33,BSIT,Private,Married,124173,World Mission Society Church of God,Taguig City
21-03182,Male,21,BSN,Private,Separated,67614,Roman Catholic,Oranbo
